subject,fold,split,trial_id,t0_sec,pred,y,p_max,p0,p1,p2
openbmi:subj09,3,val,1200,0.4000000059604645,1,1,0.6609975099563599,0.3390025496482849,0.6609975099563599,0.0
openbmi:subj09,3,val,1200,0.46000000834465027,1,1,0.703535795211792,0.29646414518356323,0.703535795211792,0.0
openbmi:subj09,3,val,1200,0.5199999809265137,1,1,0.7381893396377563,0.26181063055992126,0.7381893396377563,0.0
openbmi:subj09,3,val,1200,0.5799999833106995,1,1,0.7779484987258911,0.2220514565706253,0.7779484987258911,0.0
openbmi:subj09,3,val,1200,0.6399999856948853,1,1,0.7461709976196289,0.25382906198501587,0.7461709976196289,0.0
openbmi:subj09,3,val,1200,0.699999988079071,1,1,0.7639660239219666,0.23603394627571106,0.7639660239219666,0.0
openbmi:subj09,3,val,1200,0.7599999904632568,1,1,0.7942352890968323,0.20576469600200653,0.7942352890968323,0.0
openbmi:subj09,3,val,1200,0.8199999928474426,1,1,0.8521208167076111,0.14787918329238892,0.8521208167076111,0.0
openbmi:subj09,3,val,1200,0.8799999952316284,1,1,0.8996621966362,0.10033777356147766,0.8996621966362,0.0
openbmi:subj09,3,val,1200,0.9399999976158142,1,1,0.9364485740661621,0.0635514110326767,0.9364485740661621,0.0
openbmi:subj09,3,val,1200,1.0,1,1,0.9370303750038147,0.0629696249961853,0.9370303750038147,0.0
openbmi:subj09,3,val,1201,0.4000000059604645,1,1,0.6983122825622559,0.30168771743774414,0.6983122825622559,0.0
openbmi:subj09,3,val,1201,0.46000000834465027,1,1,0.6854153871536255,0.3145846128463745,0.6854153871536255,0.0
openbmi:subj09,3,val,1201,0.5199999809265137,1,1,0.708919882774353,0.2910800874233246,0.708919882774353,0.0
openbmi:subj09,3,val,1201,0.5799999833106995,1,1,0.7904214262962341,0.20957858860492706,0.7904214262962341,0.0
openbmi:subj09,3,val,1201,0.6399999856948853,1,1,0.8382456302642822,0.16175442934036255,0.8382456302642822,0.0
