lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
305001.6317749035,0.0393335334956646,-0.09523860365152359,-0.19622305035591125,0.011382044292986393,0.372015118598938,1.1399897336959839,1.6889129877090454,2.3933494091033936
305001.6357749035,0.07118561118841171,-0.04055549576878548,-0.18245206773281097,-0.2095641940832138,-0.062438301742076874,0.5258674025535583,0.9520066976547241,2.1813459396362305
305001.63977490354,0.08115198463201523,-0.04515251889824867,-0.214023619890213,-0.25027769804000854,-0.13519775867462158,0.5479915142059326,1.1134240627288818,2.5912721157073975
305001.64377490355,0.08632230013608932,0.12362013757228851,0.10398596525192261,0.03943466767668724,-0.0018736422061920166,0.066091388463974,-0.031218891963362694,-0.19163696467876434
305001.6477749035,0.15348929166793823,0.2989345192909241,0.42094552516937256,0.5302959680557251,0.6996732354164124,0.9634210467338562,1.4333958625793457,1.6271992921829224
305001.6517749035,0.21386952698230743,0.47977373003959656,0.7680320739746094,1.0770031213760376,1.5353244543075562,2.06864857673645,3.0393526554107666,3.6998016834259033
305001.65577490354,0.24376671016216278,0.5472457408905029,0.8804475665092468,1.2382473945617676,1.7485556602478027,2.3462910652160645,3.6777660846710205,4.480050563812256
305001.65977490356,0.1723877638578415,0.4417361617088318,0.8198996186256409,1.107236623764038,1.3246456384658813,1.5353432893753052,1.4141852855682373,1.2789885997772217
305001.6637749035,0.27239274978637695,0.7098411321640015,1.2144360542297363,1.4685900211334229,1.4529169797897339,1.2316086292266846,0.9166610836982727,0.7999218702316284
305001.66777490353,0.35379722714424133,0.9286257028579712,1.4988106489181519,1.623622179031372,1.3006620407104492,0.5340923070907593,0.08842433989048004,0.09573841840028763
305001.67177490355,0.40256866812705994,1.060890793800354,1.7052665948867798,1.8508360385894775,1.5089014768600464,0.611017644405365,0.009659059345722198,0.04976597800850868
305001.67577490356,0.24398165941238403,0.5616136193275452,0.6786381006240845,0.3374464809894562,-0.23564943671226501,-0.26610705256462097,0.552112877368927,1.6258659362792969
305001.6797749035,0.36404281854629517,0.7549535036087036,0.6827183961868286,0.06336631625890732,-0.11294388025999069,0.544217050075531,1.557518720626831,2.344557285308838
305001.68377490353,0.454494446516037,0.8670893907546997,0.5481568574905396,-0.2940358817577362,0.12433061748743057,1.6258811950683594,2.5134518146514893,2.6086041927337646
305001.68777490355,0.5156852006912231,0.9839915633201599,0.6179527044296265,-0.3640989363193512,0.13078545033931732,1.846732497215271,2.9166100025177,3.0622174739837646
305001.69177490356,0.28145575523376465,0.4007026255130768,-0.007171250879764557,-0.04784012585878372,0.9633487462997437,1.6928226947784424,0.8121559619903564,-0.22870589792728424
305001.6957749035,0.4031558632850647,0.44443008303642273,-0.12341685593128204,0.36585989594459534,1.7240804433822632,1.6923385858535767,0.39432090520858765,0.6073093414306641
305001.69977490354,0.48930343985557556,0.415200412273407,-0.24303945899009705,0.8666141629219055,2.3391342163085938,1.2904534339904785,-0.07276295870542526,1.875844955444336
305001.70377490355,0.5552819967269897,0.4689810574054718,-0.2878376841545105,0.9891604781150818,2.724666118621826,1.4564303159713745,-0.14860646426677704,2.096961498260498
