lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
304894.7761936359,-0.09682850539684296,0.3191085755825043,1.578688144683838,1.5343085527420044,-0.11161264777183533,0.00873011164367199,2.8236024379730225,4.151134490966797
304894.7801936359,-0.03596002608537674,0.01209627091884613,0.5382295846939087,1.1814939975738525,0.9985718727111816,0.1940770447254181,-0.3445335626602173,0.638651967048645
304894.78419363586,-0.038727693259716034,-0.06669344753026962,0.4991438686847687,1.4234193563461304,1.8106133937835693,1.1146665811538696,0.8326600790023804,0.3953982889652252
304894.7881936359,-0.0333295539021492,-0.16031025350093842,0.34755104780197144,1.4413071870803833,2.464900255203247,2.1142771244049072,2.4806406497955322,0.28538259863853455
304894.7921936359,-0.038515008985996246,-0.18837934732437134,0.3887307047843933,1.658868432044983,2.8572487831115723,2.4476287364959717,2.684760332107544,0.1832779347896576
304894.7961936359,0.013001937419176102,-0.10860323905944824,-0.05316799879074097,0.1766408532857895,0.8023907542228699,1.5533751249313354,3.7100393772125244,1.9790781736373901
304894.80019363586,0.042157139629125595,-0.09423647820949554,-0.14117327332496643,0.03258441388607025,0.4127082824707031,1.2194440364837646,3.2625350952148438,2.2045087814331055
304894.8041936359,0.07463612407445908,-0.05186014994978905,-0.2237083911895752,-0.12170414626598358,-0.16956374049186707,0.5835724472999573,1.9096543788909912,1.9515671730041504
304894.8081936359,0.08417677879333496,-0.05751580372452736,-0.2638222575187683,-0.17402257025241852,-0.22066962718963623,0.6049004793167114,2.021998643875122,2.2551071643829346
304894.8121936359,0.12477041035890579,0.19333525002002716,0.21834231913089752,0.19169487059116364,0.04623544216156006,0.023408832028508186,0.05032362788915634,-0.09821460396051407
304894.81619363587,0.1378154754638672,0.21004846692085266,0.22811098396778107,0.17916399240493774,0.00636172154918313,-0.016526509076356888,0.04174361377954483,-0.08787526190280914
304894.8201936359,0.09401649236679077,0.200768381357193,0.3251396417617798,0.454765647649765,0.5887154340744019,0.7559077143669128,0.9158346652984619,1.2290236949920654
304894.8241936359,0.15057501196861267,0.3702169358730316,0.6343001127243042,1.0653871297836304,1.4247941970825195,1.4649701118469238,1.9125797748565674,2.29032039642334
304894.82819363585,0.2416616827249527,0.6310495138168335,1.0870507955551147,1.5420621633529663,1.9000566005706787,1.7200572490692139,1.8134784698486328,1.6504371166229248
304894.83219363587,0.3168858587741852,0.8577626347541809,1.470837116241455,1.847633719444275,2.0474977493286133,1.6547880172729492,1.185172438621521,0.26385992765426636
304894.8361936359,0.36052095890045166,0.9789420962333679,1.6865040063858032,2.1003401279449463,2.3729255199432373,1.9184072017669678,1.3889604806900024,0.33046749234199524
304894.8401936359,0.22866655886173248,0.6092670559883118,0.846101701259613,0.7430852651596069,0.1523396223783493,-0.3303266763687134,-0.5182087421417236,0.9176707863807678
304894.84419363586,0.3424476683139801,0.8528909683227539,1.0198289155960083,0.6676806807518005,0.04607100784778595,-0.1539081484079361,0.2545469403266907,2.093491315841675
304894.8481936359,0.39751818776130676,0.8961790204048157,0.8088929057121277,0.21373558044433594,0.01734953373670578,0.5666177868843079,1.6786644458770752,2.6033990383148193
304894.8521936359,0.4370802044868469,0.8820576071739197,0.504896342754364,-0.2562863230705261,0.1506008803844452,1.5469552278518677,3.116791248321533,2.496049404144287
304894.8561936359,0.47215211391448975,0.9412751793861389,0.47714412212371826,-0.3871566951274872,0.1339455246925354,1.7990975379943848,3.642887592315674,2.750520706176758
304894.8601936359,0.31240469217300415,0.40619683265686035,-0.0614541657269001,0.10900106281042099,1.161312222480774,1.6655842065811157,0.5541216731071472,0.15058334171772003
304894.8641936359,0.47415411472320557,0.5460302829742432,-0.16226214170455933,0.3776642680168152,2.026883125305176,2.0769472122192383,0.07755891978740692,0.6044644713401794
304894.8681936359,0.5469653010368347,0.6312193274497986,-0.19117899239063263,0.4295993149280548,2.326359987258911,2.4169299602508545,0.1440466344356537,0.6293920874595642
304894.8721936359,0.29612454771995544,0.15651342272758484,-0.10214687138795853,0.8941918015480042,1.115708589553833,-0.14141950011253357,0.23990383744239807,2.2508153915405273
304894.87619363586,0.409190833568573,0.10827730596065521,0.05981992185115814,1.4144777059555054,1.012984275817871,-0.16783206164836884,1.470653772354126,2.1304872035980225
304894.8801936359,0.4799497723579407,0.022838901728391647,0.2697894275188446,1.800731897354126,0.6732168197631836,0.020043140277266502,2.739516019821167,1.4455713033676147
