subject,fold,split,trial_id,t0_sec,pred,y,p_max,p0,p1,p2
openbmi:subj05,0,val,600,0.4000000059604645,2,2,0.5604894161224365,0.04322148859500885,0.39628908038139343,0.5604894161224365
openbmi:subj05,0,val,600,0.46000000834465027,2,2,0.6294123530387878,0.02793116308748722,0.3426564633846283,0.6294123530387878
openbmi:subj05,0,val,600,0.5199999809265137,2,2,0.6666152477264404,0.023115666583180428,0.3102691173553467,0.6666152477264404
openbmi:subj05,0,val,600,0.5799999833106995,2,2,0.6563263535499573,0.0233103446662426,0.3203633725643158,0.6563263535499573
openbmi:subj05,0,val,600,0.6399999856948853,2,2,0.6202198266983032,0.02736823633313179,0.3524119555950165,0.6202198266983032
openbmi:subj05,0,val,600,0.699999988079071,2,2,0.6311259865760803,0.026216374710202217,0.3426576256752014,0.6311259865760803
openbmi:subj05,0,val,600,0.7599999904632568,2,2,0.6718981862068176,0.0296366885304451,0.29846513271331787,0.6718981862068176
openbmi:subj05,0,val,600,0.8199999928474426,2,2,0.6830422878265381,0.028249848634004593,0.2887079417705536,0.6830422878265381
openbmi:subj05,0,val,600,0.8799999952316284,2,2,0.6797252893447876,0.020023634657263756,0.3002511262893677,0.6797252893447876
openbmi:subj05,0,val,600,0.9399999976158142,2,2,0.6129195094108582,0.02706119231879711,0.360019326210022,0.6129195094108582
openbmi:subj05,0,val,600,1.0,2,2,0.6363932490348816,0.027308810502290726,0.3362979292869568,0.6363932490348816
openbmi:subj05,0,val,601,0.4000000059604645,1,1,0.8178136348724365,0.010809129104018211,0.8178136348724365,0.1713772714138031
openbmi:subj05,0,val,601,0.46000000834465027,1,1,0.8271282315254211,0.015866070985794067,0.8271282315254211,0.15700572729110718
openbmi:subj05,0,val,601,0.5199999809265137,1,1,0.7710939049720764,0.012132194824516773,0.7710939049720764,0.21677391231060028
openbmi:subj05,0,val,601,0.5799999833106995,1,1,0.6734581589698792,0.008459278382360935,0.6734581589698792,0.3180825710296631
openbmi:subj05,0,val,601,0.6399999856948853,1,1,0.7082744240760803,0.011168668046593666,0.7082744240760803,0.28055691719055176
