subject,fold,split,trial_id,t0_sec,pred,y,p_max,p0,p1,p2
openbmi:subj05,0,val,600,0.4000000059604645,2,2,0.547829806804657,0.11863892525434494,0.33353129029273987,0.547829806804657
openbmi:subj05,0,val,600,0.46000000834465027,2,2,0.5855470299720764,0.12504678964614868,0.2894062101840973,0.5855470299720764
openbmi:subj05,0,val,600,0.5199999809265137,2,2,0.5576854944229126,0.15895958244800568,0.28335490822792053,0.5576854944229126
openbmi:subj05,0,val,600,0.5799999833106995,2,2,0.5409993529319763,0.19007757306098938,0.2689231038093567,0.5409993529319763
openbmi:subj05,0,val,600,0.6399999856948853,2,2,0.5748360753059387,0.17465059459209442,0.25051334500312805,0.5748360753059387
openbmi:subj05,0,val,600,0.699999988079071,2,2,0.641228437423706,0.11525151133537292,0.24352002143859863,0.641228437423706
openbmi:subj05,0,val,600,0.7599999904632568,2,2,0.6448339223861694,0.07625612616539001,0.2789098918437958,0.6448339223861694
openbmi:subj05,0,val,600,0.8199999928474426,2,2,0.6120303869247437,0.05814856290817261,0.32982099056243896,0.6120303869247437
openbmi:subj05,0,val,600,0.8799999952316284,2,2,0.5363304018974304,0.06636051088571548,0.3973090648651123,0.5363304018974304
openbmi:subj05,0,val,600,0.9399999976158142,2,2,0.5235577821731567,0.08255494385957718,0.3938872814178467,0.5235577821731567
openbmi:subj05,0,val,600,1.0,2,2,0.5896864533424377,0.0791514590382576,0.33116206526756287,0.5896864533424377
openbmi:subj05,0,val,601,0.4000000059604645,1,1,0.7523918747901917,0.12114040553569794,0.7523918747901917,0.12646779417991638
openbmi:subj05,0,val,601,0.46000000834465027,1,1,0.7033979296684265,0.16412349045276642,0.7033979296684265,0.13247855007648468
openbmi:subj05,0,val,601,0.5199999809265137,1,1,0.693748950958252,0.15276330709457397,0.693748950958252,0.15348777174949646
openbmi:subj05,0,val,601,0.5799999833106995,1,1,0.7001819610595703,0.11811190098524094,0.7001819610595703,0.18170611560344696
openbmi:subj05,0,val,601,0.6399999856948853,1,1,0.7074263095855713,0.12134025245904922,0.7074263095855713,0.17123347520828247
openbmi:subj05,0,val,601,0.699999988079071,1,1,0.7276675701141357,0.1314544379711151,0.7276675701141357,0.14087797701358795
openbmi:subj05,0,val,601,0.7599999904632568,1,1,0.7345272302627563,0.14646591246128082,0.7345272302627563,0.1190069168806076
openbmi:subj05,0,val,601,0.8199999928474426,1,1,0.7396292090415955,0.1386898010969162,0.7396292090415955,0.12168098986148834
openbmi:subj05,0,val,601,0.8799999952316284,1,1,0.6904216408729553,0.19919972121715546,0.6904216408729553,0.11037862300872803
openbmi:subj05,0,val,601,0.9399999976158142,1,1,0.6369757056236267,0.2734196186065674,0.6369757056236267,0.08960472047328949
openbmi:subj05,0,val,601,1.0,1,1,0.5759503841400146,0.3641112446784973,0.5759503841400146,0.059938330203294754
openbmi:subj05,0,val,602,0.4000000059604645,2,2,0.5049331188201904,0.16528408229351044,0.3297828435897827,0.5049331188201904
openbmi:subj05,0,val,602,0.46000000834465027,2,2,0.6737136244773865,0.1267540007829666,0.19953228533267975,0.6737136244773865
openbmi:subj05,0,val,602,0.5199999809265137,2,2,0.7512778639793396,0.12508752942085266,0.12363450974225998,0.7512778639793396
openbmi:subj05,0,val,602,0.5799999833106995,2,2,0.6801156401634216,0.22401264309883118,0.09587177634239197,0.6801156401634216
openbmi:subj05,0,val,602,0.6399999856948853,2,2,0.47042298316955566,0.4534238278865814,0.07615317404270172,0.47042298316955566
openbmi:subj05,0,val,602,0.699999988079071,0,2,0.5533670783042908,0.5533670783042908,0.07437758892774582,0.3722553253173828
openbmi:subj05,0,val,602,0.7599999904632568,0,2,0.49902012944221497,0.49902012944221497,0.08235877007246017,0.4186210632324219
openbmi:subj05,0,val,602,0.8199999928474426,2,2,0.5150641798973083,0.388588011264801,0.0963478535413742,0.5150641798973083
openbmi:subj05,0,val,602,0.8799999952316284,2,2,0.5183573365211487,0.36601585149765015,0.11562681198120117,0.5183573365211487
openbmi:subj05,0,val,602,0.9399999976158142,2,2,0.5440226793289185,0.345649391412735,0.11032795161008835,0.5440226793289185
openbmi:subj05,0,val,602,1.0,2,2,0.6591469645500183,0.22661930322647095,0.11423373222351074,0.6591469645500183
openbmi:subj05,0,val,603,0.4000000059604645,1,1,0.5744888186454773,0.3920544683933258,0.5744888186454773,0.033456720411777496
openbmi:subj05,0,val,603,0.46000000834465027,1,1,0.800289511680603,0.15647704899311066,0.800289511680603,0.043233469128608704
openbmi:subj05,0,val,603,0.5199999809265137,1,1,0.8799770474433899,0.0804290845990181,0.8799770474433899,0.0395938977599144
openbmi:subj05,0,val,603,0.5799999833106995,1,1,0.8972813487052917,0.060799241065979004,0.8972813487052917,0.04191945865750313
openbmi:subj05,0,val,603,0.6399999856948853,1,1,0.9196262359619141,0.04271668195724487,0.9196262359619141,0.03765711188316345
openbmi:subj05,0,val,603,0.699999988079071,1,1,0.9179509282112122,0.037270862609148026,0.9179509282112122,0.04477820545434952
openbmi:subj05,0,val,603,0.7599999904632568,1,1,0.9281502366065979,0.020679516717791557,0.9281502366065979,0.05117027461528778
openbmi:subj05,0,val,603,0.8199999928474426,1,1,0.9262145757675171,0.014331345446407795,0.9262145757675171,0.05945403128862381
openbmi:subj05,0,val,603,0.8799999952316284,1,1,0.9263030886650085,0.013148751109838486,0.9263030886650085,0.06054812669754028
openbmi:subj05,0,val,603,0.9399999976158142,1,1,0.932989239692688,0.014104331843554974,0.932989239692688,0.05290646106004715
openbmi:subj05,0,val,603,1.0,1,1,0.9326102137565613,0.016021696850657463,0.9326102137565613,0.051368072628974915
openbmi:subj05,0,val,604,0.4000000059604645,1,1,0.601935625076294,0.12751218676567078,0.601935625076294,0.2705521881580353
openbmi:subj05,0,val,604,0.46000000834465027,1,1,0.681397020816803,0.06197477504611015,0.681397020816803,0.2566281855106354
openbmi:subj05,0,val,604,0.5199999809265137,1,1,0.7553048133850098,0.029790479689836502,0.7553048133850098,0.21490468084812164
openbmi:subj05,0,val,604,0.5799999833106995,1,1,0.792346179485321,0.02011755481362343,0.792346179485321,0.18753625452518463
openbmi:subj05,0,val,604,0.6399999856948853,1,1,0.8134638071060181,0.01753433421254158,0.8134638071060181,0.16900183260440826
openbmi:subj05,0,val,604,0.699999988079071,1,1,0.821026086807251,0.029483556747436523,0.821026086807251,0.14949040114879608
openbmi:subj05,0,val,604,0.7599999904632568,1,1,0.82655930519104,0.03527560830116272,0.82655930519104,0.13816508650779724
openbmi:subj05,0,val,604,0.8199999928474426,1,1,0.8514899015426636,0.03762677684426308,0.8514899015426636,0.11088327318429947
openbmi:subj05,0,val,604,0.8799999952316284,1,1,0.8813517093658447,0.027282973751425743,0.8813517093658447,0.09136532247066498
openbmi:subj05,0,val,604,0.9399999976158142,1,1,0.8807870745658875,0.02762621082365513,0.8807870745658875,0.09158674627542496
openbmi:subj05,0,val,604,1.0,1,1,0.8433179259300232,0.04201025888323784,0.8433179259300232,0.11467186361551285
openbmi:subj05,0,val,605,0.4000000059604645,2,2,0.526947021484375,0.31736764311790466,0.1556853950023651,0.526947021484375
openbmi:subj05,0,val,605,0.46000000834465027,2,2,0.6024368405342102,0.22882497310638428,0.1687382161617279,0.6024368405342102
openbmi:subj05,0,val,605,0.5199999809265137,2,2,0.6708892583847046,0.15066932141780853,0.17844146490097046,0.6708892583847046
openbmi:subj05,0,val,605,0.5799999833106995,2,2,0.6830964088439941,0.15789712965488434,0.15900643169879913,0.6830964088439941
openbmi:subj05,0,val,605,0.6399999856948853,2,2,0.7072272300720215,0.13748708367347717,0.15528574585914612,0.7072272300720215
openbmi:subj05,0,val,605,0.699999988079071,2,2,0.7547912001609802,0.08559606224298477,0.1596127152442932,0.7547912001609802
openbmi:subj05,0,val,605,0.7599999904632568,2,2,0.7547205686569214,0.09438438713550568,0.15089502930641174,0.7547205686569214
openbmi:subj05,0,val,605,0.8199999928474426,2,2,0.7720860242843628,0.08108308166265488,0.1468309760093689,0.7720860242843628
openbmi:subj05,0,val,605,0.8799999952316284,2,2,0.7275334596633911,0.11472892016172409,0.15773753821849823,0.7275334596633911
openbmi:subj05,0,val,605,0.9399999976158142,2,2,0.6773293018341064,0.12154919654130936,0.20112153887748718,0.6773293018341064
openbmi:subj05,0,val,605,1.0,2,2,0.6988440155982971,0.12811307609081268,0.17304296791553497,0.6988440155982971
openbmi:subj05,0,val,606,0.4000000059604645,1,2,0.498955637216568,0.1499163955450058,0.498955637216568,0.3511279821395874
openbmi:subj05,0,val,606,0.46000000834465027,1,2,0.48637285828590393,0.08768587559461594,0.48637285828590393,0.42594125866889954
openbmi:subj05,0,val,606,0.5199999809265137,2,2,0.5022901892662048,0.08831270039081573,0.40939709544181824,0.5022901892662048
openbmi:subj05,0,val,606,0.5799999833106995,2,2,0.5533736944198608,0.07444624602794647,0.37218010425567627,0.5533736944198608
openbmi:subj05,0,val,606,0.6399999856948853,2,2,0.5817456841468811,0.06856438517570496,0.34968993067741394,0.5817456841468811
openbmi:subj05,0,val,606,0.699999988079071,2,2,0.5929059982299805,0.054226648062467575,0.3528673052787781,0.5929059982299805
openbmi:subj05,0,val,606,0.7599999904632568,2,2,0.5694370269775391,0.05388125032186508,0.37668168544769287,0.5694370269775391
openbmi:subj05,0,val,606,0.8199999928474426,2,2,0.5331793427467346,0.05767836794257164,0.40914228558540344,0.5331793427467346
openbmi:subj05,0,val,606,0.8799999952316284,2,2,0.5133989453315735,0.07053907215595245,0.41606196761131287,0.5133989453315735
openbmi:subj05,0,val,606,0.9399999976158142,2,2,0.47299522161483765,0.08615460246801376,0.44085022807121277,0.47299522161483765
openbmi:subj05,0,val,606,1.0,1,2,0.469594806432724,0.10729178786277771,0.469594806432724,0.4231134057044983
openbmi:subj05,0,val,607,0.4000000059604645,1,1,0.8202743530273438,0.13045869767665863,0.8202743530273438,0.04926695302128792
openbmi:subj05,0,val,607,0.46000000834465027,1,1,0.7972679138183594,0.15929721295833588,0.7972679138183594,0.043434906750917435
openbmi:subj05,0,val,607,0.5199999809265137,1,1,0.8095937371253967,0.13825783133506775,0.8095937371253967,0.052148424088954926
openbmi:subj05,0,val,607,0.5799999833106995,1,1,0.7641889452934265,0.1688692718744278,0.7641889452934265,0.06694180518388748
openbmi:subj05,0,val,607,0.6399999856948853,1,1,0.6914522647857666,0.24027252197265625,0.6914522647857666,0.06827521324157715
openbmi:subj05,0,val,607,0.699999988079071,1,1,0.5955817103385925,0.3488997220993042,0.5955817103385925,0.055518489331007004
openbmi:subj05,0,val,607,0.7599999904632568,1,1,0.4861935079097748,0.4697781801223755,0.4861935079097748,0.044028300791978836
openbmi:subj05,0,val,607,0.8199999928474426,1,1,0.5040624737739563,0.45106881856918335,0.5040624737739563,0.044868748635053635
openbmi:subj05,0,val,607,0.8799999952316284,1,1,0.5033940672874451,0.4499390125274658,0.5033940672874451,0.04666687920689583
openbmi:subj05,0,val,607,0.9399999976158142,1,1,0.553733766078949,0.3888446092605591,0.553733766078949,0.05742161348462105
openbmi:subj05,0,val,607,1.0,1,1,0.6293478608131409,0.32408997416496277,0.6293478608131409,0.04656214639544487
openbmi:subj05,0,val,608,0.4000000059604645,1,1,0.7974315285682678,0.04747413843870163,0.7974315285682678,0.15509438514709473
openbmi:subj05,0,val,608,0.46000000834465027,1,1,0.7890417575836182,0.06185515224933624,0.7890417575836182,0.14910314977169037
openbmi:subj05,0,val,608,0.5199999809265137,1,1,0.8124489784240723,0.07667332887649536,0.8124489784240723,0.11087767779827118
openbmi:subj05,0,val,608,0.5799999833106995,1,1,0.846283495426178,0.08102315664291382,0.846283495426178,0.07269333302974701
openbmi:subj05,0,val,608,0.6399999856948853,1,1,0.8628563284873962,0.09331082552671432,0.8628563284873962,0.04383283108472824
openbmi:subj05,0,val,608,0.699999988079071,1,1,0.8821436166763306,0.08422145992517471,0.8821436166763306,0.033634886145591736
openbmi:subj05,0,val,608,0.7599999904632568,1,1,0.9041125178337097,0.06843910366296768,0.9041125178337097,0.02744842879474163
openbmi:subj05,0,val,608,0.8199999928474426,1,1,0.9214997887611389,0.053677432239055634,0.9214997887611389,0.024822723120450974
openbmi:subj05,0,val,608,0.8799999952316284,1,1,0.9129877090454102,0.0662916749715805,0.9129877090454102,0.02072063274681568
openbmi:subj05,0,val,608,0.9399999976158142,1,1,0.8884661793708801,0.0898326113820076,0.8884661793708801,0.02170121856033802
openbmi:subj05,0,val,608,1.0,1,1,0.8403338193893433,0.13750942051410675,0.8403338193893433,0.022156719118356705
openbmi:subj05,0,val,609,0.4000000059604645,2,2,0.9320597648620605,0.02500780113041401,0.04293246939778328,0.9320597648620605
openbmi:subj05,0,val,609,0.46000000834465027,2,2,0.9468873739242554,0.01647971011698246,0.036632880568504333,0.9468873739242554
openbmi:subj05,0,val,609,0.5199999809265137,2,2,0.943897008895874,0.016843143850564957,0.039259862154722214,0.943897008895874
openbmi:subj05,0,val,609,0.5799999833106995,2,2,0.9230586290359497,0.021608998998999596,0.055332381278276443,0.9230586290359497
openbmi:subj05,0,val,609,0.6399999856948853,2,2,0.8999004364013672,0.03152666985988617,0.0685730054974556,0.8999004364013672
openbmi:subj05,0,val,609,0.699999988079071,2,2,0.8785597681999207,0.044280730187892914,0.07715959846973419,0.8785597681999207
openbmi:subj05,0,val,609,0.7599999904632568,2,2,0.8583442568778992,0.0631074607372284,0.07854827493429184,0.8583442568778992
openbmi:subj05,0,val,609,0.8199999928474426,2,2,0.8205874562263489,0.09343842417001724,0.0859740749001503,0.8205874562263489
openbmi:subj05,0,val,609,0.8799999952316284,2,2,0.8043633699417114,0.07326590269804001,0.12237076461315155,0.8043633699417114
openbmi:subj05,0,val,609,0.9399999976158142,2,2,0.8032012581825256,0.06782548129558563,0.12897330522537231,0.8032012581825256
openbmi:subj05,0,val,609,1.0,2,2,0.750860333442688,0.09957742691040039,0.14956223964691162,0.750860333442688
openbmi:subj05,0,val,610,0.4000000059604645,0,1,0.5846871733665466,0.5846871733665466,0.3825325667858124,0.03278028592467308
openbmi:subj05,0,val,610,0.46000000834465027,0,1,0.5931668281555176,0.5931668281555176,0.37719935178756714,0.02963387221097946
openbmi:subj05,0,val,610,0.5199999809265137,1,1,0.47968387603759766,0.47719791531562805,0.47968387603759766,0.043118253350257874
openbmi:subj05,0,val,610,0.5799999833106995,1,1,0.5100129246711731,0.450440376996994,0.5100129246711731,0.039546698331832886
openbmi:subj05,0,val,610,0.6399999856948853,1,1,0.6169337034225464,0.33218929171562195,0.6169337034225464,0.05087696388363838
openbmi:subj05,0,val,610,0.699999988079071,1,1,0.6452255249023438,0.2854256331920624,0.6452255249023438,0.06934882700443268
openbmi:subj05,0,val,610,0.7599999904632568,1,1,0.6136486530303955,0.32561343908309937,0.6136486530303955,0.06073785573244095
