subject,fold,split,trial_id,t0_sec,pred,y,p_max,p0,p1,p2
openbmi:subj09,3,val,1200,0.4000000059604645,1,1,0.6790517568588257,0.10777773708105087,0.6790517568588257,0.21317052841186523
openbmi:subj09,3,val,1200,0.46000000834465027,1,1,0.6724783182144165,0.10853084921836853,0.6724783182144165,0.21899084746837616
openbmi:subj09,3,val,1200,0.5199999809265137,1,1,0.6717178821563721,0.1226593554019928,0.6717178821563721,0.20562279224395752
openbmi:subj09,3,val,1200,0.5799999833106995,1,1,0.6699342131614685,0.1389930546283722,0.6699342131614685,0.1910727173089981
openbmi:subj09,3,val,1200,0.6399999856948853,1,1,0.6507366895675659,0.16287203133106232,0.6507366895675659,0.18639123439788818
openbmi:subj09,3,val,1200,0.699999988079071,1,1,0.6250389814376831,0.17404036223888397,0.6250389814376831,0.2009207159280777
openbmi:subj09,3,val,1200,0.7599999904632568,1,1,0.6619952321052551,0.13350403308868408,0.6619952321052551,0.20450067520141602
openbmi:subj09,3,val,1200,0.8199999928474426,1,1,0.6896551251411438,0.09551038593053818,0.6896551251411438,0.21483440697193146
openbmi:subj09,3,val,1200,0.8799999952316284,1,1,0.7331109046936035,0.07064884155988693,0.7331109046936035,0.19624029099941254
openbmi:subj09,3,val,1200,0.9399999976158142,1,1,0.7672714591026306,0.04700667783617973,0.7672714591026306,0.18572181463241577
openbmi:subj09,3,val,1200,1.0,1,1,0.8076661229133606,0.03960613161325455,0.8076661229133606,0.15272775292396545
openbmi:subj09,3,val,1201,0.4000000059604645,2,2,0.45529934763908386,0.12817302346229553,0.416527658700943,0.45529934763908386
openbmi:subj09,3,val,1201,0.46000000834465027,2,2,0.4569929242134094,0.14014832675457,0.402858704328537,0.4569929242134094
openbmi:subj09,3,val,1201,0.5199999809265137,2,2,0.5053038597106934,0.13526424765586853,0.35943183302879333,0.5053038597106934
openbmi:subj09,3,val,1201,0.5799999833106995,2,2,0.5208598375320435,0.09690400958061218,0.38223615288734436,0.5208598375320435
openbmi:subj09,3,val,1201,0.6399999856948853,2,2,0.45195284485816956,0.10220251232385635,0.4458445906639099,0.45195284485816956
openbmi:subj09,3,val,1201,0.699999988079071,1,2,0.5503391027450562,0.11230719834566116,0.5503391027450562,0.3373537063598633
openbmi:subj09,3,val,1201,0.7599999904632568,1,2,0.5861667394638062,0.1167118027806282,0.5861667394638062,0.29712143540382385
openbmi:subj09,3,val,1201,0.8199999928474426,1,2,0.5603371262550354,0.14541108906269073,0.5603371262550354,0.29425182938575745
openbmi:subj09,3,val,1201,0.8799999952316284,1,2,0.46678614616394043,0.2131384313106537,0.46678614616394043,0.32007548213005066
openbmi:subj09,3,val,1201,0.9399999976158142,1,2,0.4229854941368103,0.31166502833366394,0.4229854941368103,0.26534950733184814
openbmi:subj09,3,val,1201,1.0,1,2,0.4323524534702301,0.35385799407958984,0.4323524534702301,0.21378949284553528
openbmi:subj09,3,val,1202,0.4000000059604645,2,1,0.7170906066894531,0.054738786071538925,0.2281704992055893,0.7170906066894531
openbmi:subj09,3,val,1202,0.46000000834465027,2,1,0.6671937704086304,0.07128049433231354,0.2615257203578949,0.6671937704086304
openbmi:subj09,3,val,1202,0.5199999809265137,2,1,0.6945809721946716,0.06838473677635193,0.23703424632549286,0.6945809721946716
openbmi:subj09,3,val,1202,0.5799999833106995,2,1,0.708514928817749,0.07249639928340912,0.21898862719535828,0.708514928817749
openbmi:subj09,3,val,1202,0.6399999856948853,2,1,0.7073355317115784,0.058778129518032074,0.23388637602329254,0.7073355317115784
openbmi:subj09,3,val,1202,0.699999988079071,2,1,0.6794456839561462,0.08416682481765747,0.23638750612735748,0.6794456839561462
openbmi:subj09,3,val,1202,0.7599999904632568,2,1,0.6221464276313782,0.13541771471500397,0.24243590235710144,0.6221464276313782
openbmi:subj09,3,val,1202,0.8199999928474426,2,1,0.6065745949745178,0.15481022000312805,0.2386152148246765,0.6065745949745178
openbmi:subj09,3,val,1202,0.8799999952316284,2,1,0.5390253663063049,0.22252106666564941,0.23845359683036804,0.5390253663063049
openbmi:subj09,3,val,1202,0.9399999976158142,2,1,0.5040044784545898,0.2727910578250885,0.22320444881916046,0.5040044784545898
openbmi:subj09,3,val,1202,1.0,0,1,0.42789769172668457,0.42789769172668457,0.18068239092826843,0.391419917345047
openbmi:subj09,3,val,1203,0.4000000059604645,1,1,0.5928500890731812,0.2723609507083893,0.5928500890731812,0.13478900492191315
openbmi:subj09,3,val,1203,0.46000000834465027,1,1,0.6347661018371582,0.26606568694114685,0.6347661018371582,0.09916817396879196
openbmi:subj09,3,val,1203,0.5199999809265137,1,1,0.6818706393241882,0.247207909822464,0.6818706393241882,0.0709214136004448
openbmi:subj09,3,val,1203,0.5799999833106995,1,1,0.7762636542320251,0.17884810268878937,0.7762636542320251,0.04488828033208847
openbmi:subj09,3,val,1203,0.6399999856948853,1,1,0.8520236015319824,0.11361760646104813,0.8520236015319824,0.03435876592993736
openbmi:subj09,3,val,1203,0.699999988079071,1,1,0.8414567112922668,0.12634222209453583,0.8414567112922668,0.03220111504197121
openbmi:subj09,3,val,1203,0.7599999904632568,1,1,0.8074115514755249,0.15641610324382782,0.8074115514755249,0.03617234155535698
openbmi:subj09,3,val,1203,0.8199999928474426,1,1,0.8283409476280212,0.13713985681533813,0.8283409476280212,0.03451915830373764
openbmi:subj09,3,val,1203,0.8799999952316284,1,1,0.850518524646759,0.11468694359064102,0.850518524646759,0.03479450196027756
openbmi:subj09,3,val,1203,0.9399999976158142,1,1,0.8595385551452637,0.11244188994169235,0.8595385551452637,0.02801961824297905
openbmi:subj09,3,val,1203,1.0,1,1,0.7907174825668335,0.186637282371521,0.7907174825668335,0.02264525555074215
openbmi:subj09,3,val,1204,0.4000000059604645,2,2,0.5022385716438293,0.4406264126300812,0.05713502690196037,0.5022385716438293
openbmi:subj09,3,val,1204,0.46000000834465027,2,2,0.5657976269721985,0.3779289722442627,0.056273408234119415,0.5657976269721985
openbmi:subj09,3,val,1204,0.5199999809265137,2,2,0.5977687835693359,0.35322365164756775,0.04900747165083885,0.5977687835693359
openbmi:subj09,3,val,1204,0.5799999833106995,2,2,0.6429900527000427,0.30625611543655396,0.05075380951166153,0.6429900527000427
openbmi:subj09,3,val,1204,0.6399999856948853,2,2,0.6724439263343811,0.2687224745750427,0.05883362516760826,0.6724439263343811
openbmi:subj09,3,val,1204,0.699999988079071,2,2,0.7115542888641357,0.21972182393074036,0.06872391700744629,0.7115542888641357
openbmi:subj09,3,val,1204,0.7599999904632568,2,2,0.6994554400444031,0.18133780360221863,0.11920682340860367,0.6994554400444031
openbmi:subj09,3,val,1204,0.8199999928474426,2,2,0.6486799120903015,0.1630578637123108,0.18826225399971008,0.6486799120903015
openbmi:subj09,3,val,1204,0.8799999952316284,2,2,0.5977025032043457,0.17875772714614868,0.22353971004486084,0.5977025032043457
openbmi:subj09,3,val,1204,0.9399999976158142,2,2,0.57494056224823,0.22112804651260376,0.20393136143684387,0.57494056224823
openbmi:subj09,3,val,1204,1.0,2,2,0.5740504264831543,0.2387750744819641,0.18717454373836517,0.5740504264831543
