subject,fold,split,trial_id,t0_sec,pred,y,p_max,p0,p1,p2
openbmi:subj07,1,val,900,0.4000000059604645,1,1,0.9677257537841797,0.03227420151233673,0.9677257537841797,0.0
openbmi:subj07,1,val,900,0.46000000834465027,1,1,0.9664130210876465,0.0335870236158371,0.9664130210876465,0.0
openbmi:subj07,1,val,900,0.5199999809265137,1,1,0.9745988249778748,0.025401219725608826,0.9745988249778748,0.0
openbmi:subj07,1,val,900,0.5799999833106995,1,1,0.9758250713348389,0.024174872785806656,0.9758250713348389,0.0
openbmi:subj07,1,val,900,0.6399999856948853,1,1,0.9732271432876587,0.026772884652018547,0.9732271432876587,0.0
openbmi:subj07,1,val,900,0.699999988079071,1,1,0.9587934017181396,0.04120660200715065,0.9587934017181396,0.0
openbmi:subj07,1,val,900,0.7599999904632568,1,1,0.9585626721382141,0.041437290608882904,0.9585626721382141,0.0
openbmi:subj07,1,val,900,0.8199999928474426,1,1,0.9611140489578247,0.038886018097400665,0.9611140489578247,0.0
openbmi:subj07,1,val,900,0.8799999952316284,1,1,0.9520651698112488,0.04793480038642883,0.9520651698112488,0.0
openbmi:subj07,1,val,900,0.9399999976158142,1,1,0.9538655877113342,0.04613443836569786,0.9538655877113342,0.0
openbmi:subj07,1,val,900,1.0,1,1,0.9487823843955994,0.05121764913201332,0.9487823843955994,0.0
openbmi:subj07,1,val,901,0.4000000059604645,1,1,0.8285602927207947,0.17143969237804413,0.8285602927207947,0.0
openbmi:subj07,1,val,901,0.46000000834465027,1,1,0.8384009599685669,0.16159909963607788,0.8384009599685669,0.0
openbmi:subj07,1,val,901,0.5199999809265137,1,1,0.8000167608261108,0.1999831646680832,0.8000167608261108,0.0
openbmi:subj07,1,val,901,0.5799999833106995,1,1,0.7190765738487244,0.28092339634895325,0.7190765738487244,0.0
openbmi:subj07,1,val,901,0.6399999856948853,1,1,0.7317983508110046,0.26820164918899536,0.7317983508110046,0.0
openbmi:subj07,1,val,901,0.699999988079071,1,1,0.6914209127426147,0.30857911705970764,0.6914209127426147,0.0
openbmi:subj07,1,val,901,0.7599999904632568,1,1,0.7821802496910095,0.21781973540782928,0.7821802496910095,0.0
openbmi:subj07,1,val,901,0.8199999928474426,1,1,0.8228610157966614,0.1771390289068222,0.8228610157966614,0.0
openbmi:subj07,1,val,901,0.8799999952316284,1,1,0.8253753185272217,0.1746247112751007,0.8253753185272217,0.0
openbmi:subj07,1,val,901,0.9399999976158142,1,1,0.7712836265563965,0.22871634364128113,0.7712836265563965,0.0
openbmi:subj07,1,val,901,1.0,1,1,0.6981036067008972,0.3018963634967804,0.6981036067008972,0.0
openbmi:subj07,1,val,902,0.4000000059604645,1,1,0.9296407699584961,0.07035918533802032,0.9296407699584961,0.0
openbmi:subj07,1,val,902,0.46000000834465027,1,1,0.9477206468582153,0.052279312163591385,0.9477206468582153,0.0
openbmi:subj07,1,val,902,0.5199999809265137,1,1,0.959984302520752,0.04001571610569954,0.959984302520752,0.0
openbmi:subj07,1,val,902,0.5799999833106995,1,1,0.938856303691864,0.061143629252910614,0.938856303691864,0.0
openbmi:subj07,1,val,902,0.6399999856948853,1,1,0.9128494262695312,0.08715052157640457,0.9128494262695312,0.0
