subject,fold,split,trial_id,t0_sec,pred,y,p_max,p0,p1,p2
openbmi:subj02,2,val,150,0.4000000059604645,1,1,0.5900253653526306,0.4099745750427246,0.5900253653526306,0.0
openbmi:subj02,2,val,150,0.46000000834465027,1,1,0.6104650497436523,0.38953495025634766,0.6104650497436523,0.0
openbmi:subj02,2,val,150,0.5199999809265137,1,1,0.5804222226142883,0.41957780718803406,0.5804222226142883,0.0
openbmi:subj02,2,val,150,0.5799999833106995,1,1,0.5540311336517334,0.4459688663482666,0.5540311336517334,0.0
openbmi:subj02,2,val,150,0.6399999856948853,1,1,0.5371047258377075,0.4628952741622925,0.5371047258377075,0.0
openbmi:subj02,2,val,150,0.699999988079071,1,1,0.5032368302345276,0.49676311016082764,0.5032368302345276,0.0
openbmi:subj02,2,val,150,0.7599999904632568,0,1,0.5176476240158081,0.5176476240158081,0.4823523461818695,0.0
openbmi:subj02,2,val,150,0.8199999928474426,0,1,0.513814389705658,0.513814389705658,0.48618555068969727,0.0
openbmi:subj02,2,val,150,0.8799999952316284,0,1,0.5184690356254578,0.5184690356254578,0.48153096437454224,0.0
openbmi:subj02,2,val,150,0.9399999976158142,0,1,0.552655816078186,0.552655816078186,0.4473441541194916,0.0
openbmi:subj02,2,val,150,1.0,0,1,0.5346680879592896,0.5346680879592896,0.46533191204071045,0.0
openbmi:subj02,2,val,151,0.4000000059604645,1,1,0.7396849989891052,0.2603149712085724,0.7396849989891052,0.0
openbmi:subj02,2,val,151,0.46000000834465027,1,1,0.7407963871955872,0.25920361280441284,0.7407963871955872,0.0
openbmi:subj02,2,val,151,0.5199999809265137,1,1,0.7447867393493652,0.25521332025527954,0.7447867393493652,0.0
openbmi:subj02,2,val,151,0.5799999833106995,1,1,0.7454923987388611,0.2545076012611389,0.7454923987388611,0.0
openbmi:subj02,2,val,151,0.6399999856948853,1,1,0.7405437231063843,0.2594563364982605,0.7405437231063843,0.0
openbmi:subj02,2,val,151,0.699999988079071,1,1,0.7108299732208252,0.2891699969768524,0.7108299732208252,0.0
openbmi:subj02,2,val,151,0.7599999904632568,1,1,0.7143428325653076,0.28565719723701477,0.7143428325653076,0.0
openbmi:subj02,2,val,151,0.8199999928474426,1,1,0.7204013466835022,0.2795986831188202,0.7204013466835022,0.0
openbmi:subj02,2,val,151,0.8799999952316284,1,1,0.709912121295929,0.29008781909942627,0.709912121295929,0.0
openbmi:subj02,2,val,151,0.9399999976158142,1,1,0.6622448563575745,0.33775514364242554,0.6622448563575745,0.0
openbmi:subj02,2,val,151,1.0,1,1,0.6576823592185974,0.3423176109790802,0.6576823592185974,0.0
openbmi:subj02,2,val,152,0.4000000059604645,1,1,0.6050745248794556,0.39492547512054443,0.6050745248794556,0.0
openbmi:subj02,2,val,152,0.46000000834465027,1,1,0.6137778162956238,0.38622215390205383,0.6137778162956238,0.0
openbmi:subj02,2,val,152,0.5199999809265137,1,1,0.7058475017547607,0.29415246844291687,0.7058475017547607,0.0
openbmi:subj02,2,val,152,0.5799999833106995,1,1,0.725214958190918,0.27478501200675964,0.725214958190918,0.0
openbmi:subj02,2,val,152,0.6399999856948853,1,1,0.6370866894721985,0.3629132807254791,0.6370866894721985,0.0
openbmi:subj02,2,val,152,0.699999988079071,1,1,0.5527040958404541,0.4472959339618683,0.5527040958404541,0.0
openbmi:subj02,2,val,152,0.7599999904632568,1,1,0.5242103934288025,0.47578954696655273,0.5242103934288025,0.0
openbmi:subj02,2,val,152,0.8199999928474426,1,1,0.5201646089553833,0.4798353910446167,0.5201646089553833,0.0
openbmi:subj02,2,val,152,0.8799999952316284,0,1,0.5049542188644409,0.5049542188644409,0.4950457215309143,0.0
openbmi:subj02,2,val,152,0.9399999976158142,0,1,0.547261118888855,0.547261118888855,0.4527389109134674,0.0
openbmi:subj02,2,val,152,1.0,1,1,0.530432403087616,0.4695676267147064,0.530432403087616,0.0
openbmi:subj02,2,val,153,0.4000000059604645,1,1,0.520643949508667,0.4793560206890106,0.520643949508667,0.0
openbmi:subj02,2,val,153,0.46000000834465027,0,1,0.5034005045890808,0.5034005045890808,0.4965994954109192,0.0
openbmi:subj02,2,val,153,0.5199999809265137,1,1,0.5231488943099976,0.47685104608535767,0.5231488943099976,0.0
