subject,fold,split,trial_id,t0_sec,pred,y,p_max,p0,p1,p2
openbmi:subj02,2,val,150,0.4000000059604645,0,1,0.7031787633895874,0.7031787633895874,0.296821266412735,0.0
openbmi:subj02,2,val,150,0.46000000834465027,0,1,0.6368566155433655,0.6368566155433655,0.3631433844566345,0.0
openbmi:subj02,2,val,150,0.5199999809265137,0,1,0.6075453162193298,0.6075453162193298,0.39245468378067017,0.0
openbmi:subj02,2,val,150,0.5799999833106995,0,1,0.6760321855545044,0.6760321855545044,0.323967844247818,0.0
openbmi:subj02,2,val,150,0.6399999856948853,0,1,0.8636602163314819,0.8636602163314819,0.13633978366851807,0.0
openbmi:subj02,2,val,150,0.699999988079071,0,1,0.8475813269615173,0.8475813269615173,0.15241865813732147,0.0
openbmi:subj02,2,val,150,0.7599999904632568,0,1,0.8129528164863586,0.8129528164863586,0.18704716861248016,0.0
openbmi:subj02,2,val,150,0.8199999928474426,0,1,0.7085251212120056,0.7085251212120056,0.291474848985672,0.0
openbmi:subj02,2,val,150,0.8799999952316284,0,1,0.7021310925483704,0.7021310925483704,0.29786890745162964,0.0
openbmi:subj02,2,val,150,0.9399999976158142,0,1,0.6397821307182312,0.6397821307182312,0.3602178990840912,0.0
openbmi:subj02,2,val,150,1.0,0,1,0.6411145925521851,0.6411145925521851,0.35888540744781494,0.0
openbmi:subj02,2,val,151,0.4000000059604645,1,1,0.9876435995101929,0.01235641073435545,0.9876435995101929,0.0
openbmi:subj02,2,val,151,0.46000000834465027,1,1,0.9912324547767639,0.008767543360590935,0.9912324547767639,0.0
openbmi:subj02,2,val,151,0.5199999809265137,1,1,0.9931440353393555,0.006855941843241453,0.9931440353393555,0.0
openbmi:subj02,2,val,151,0.5799999833106995,1,1,0.9956810474395752,0.004318981431424618,0.9956810474395752,0.0
openbmi:subj02,2,val,151,0.6399999856948853,1,1,0.9948362112045288,0.00516379252076149,0.9948362112045288,0.0
openbmi:subj02,2,val,151,0.699999988079071,1,1,0.9958900809288025,0.004109956789761782,0.9958900809288025,0.0
openbmi:subj02,2,val,151,0.7599999904632568,1,1,0.9952001571655273,0.004799871239811182,0.9952001571655273,0.0
openbmi:subj02,2,val,151,0.8199999928474426,1,1,0.9974939823150635,0.0025060735642910004,0.9974939823150635,0.0
openbmi:subj02,2,val,151,0.8799999952316284,1,1,0.996802806854248,0.0031971479766070843,0.996802806854248,0.0
openbmi:subj02,2,val,151,0.9399999976158142,1,1,0.9974844455718994,0.002515497151762247,0.9974844455718994,0.0
openbmi:subj02,2,val,151,1.0,1,1,0.9962020516395569,0.0037979071494191885,0.9962020516395569,0.0
