subject,fold,split,trial_id,t0_sec,pred,y,p_max,p0,p1,p2
openbmi:subj05,0,val,600,0.4000000059604645,1,1,0.9110663533210754,0.08893361687660217,0.9110663533210754,0.0
openbmi:subj05,0,val,600,0.46000000834465027,1,1,0.8988150954246521,0.10118494927883148,0.8988150954246521,0.0
openbmi:subj05,0,val,600,0.5199999809265137,1,1,0.8899843692779541,0.11001560091972351,0.8899843692779541,0.0
openbmi:subj05,0,val,600,0.5799999833106995,1,1,0.8949486613273621,0.10505130887031555,0.8949486613273621,0.0
openbmi:subj05,0,val,600,0.6399999856948853,1,1,0.8944857120513916,0.105514295399189,0.8944857120513916,0.0
openbmi:subj05,0,val,600,0.699999988079071,1,1,0.9094003438949585,0.09059961140155792,0.9094003438949585,0.0
openbmi:subj05,0,val,600,0.7599999904632568,1,1,0.9271708726882935,0.07282916456460953,0.9271708726882935,0.0
openbmi:subj05,0,val,600,0.8199999928474426,1,1,0.9247796535491943,0.07522033900022507,0.9247796535491943,0.0
openbmi:subj05,0,val,600,0.8799999952316284,1,1,0.9187493920326233,0.08125068247318268,0.9187493920326233,0.0
openbmi:subj05,0,val,600,0.9399999976158142,1,1,0.8898013830184937,0.11019864678382874,0.8898013830184937,0.0
openbmi:subj05,0,val,600,1.0,1,1,0.8913388848304749,0.10866105556488037,0.8913388848304749,0.0
openbmi:subj05,0,val,601,0.4000000059604645,1,1,0.7263295650482178,0.2736704647541046,0.7263295650482178,0.0
openbmi:subj05,0,val,601,0.46000000834465027,1,1,0.704477071762085,0.29552289843559265,0.704477071762085,0.0
openbmi:subj05,0,val,601,0.5199999809265137,1,1,0.7614675164222717,0.23853251338005066,0.7614675164222717,0.0
openbmi:subj05,0,val,601,0.5799999833106995,1,1,0.7895057797431946,0.21049420535564423,0.7895057797431946,0.0
openbmi:subj05,0,val,601,0.6399999856948853,1,1,0.8399171829223633,0.16008281707763672,0.8399171829223633,0.0
openbmi:subj05,0,val,601,0.699999988079071,1,1,0.7698370814323425,0.23016296327114105,0.7698370814323425,0.0
openbmi:subj05,0,val,601,0.7599999904632568,1,1,0.7498155832290649,0.25018447637557983,0.7498155832290649,0.0
openbmi:subj05,0,val,601,0.8199999928474426,1,1,0.7223764061927795,0.27762359380722046,0.7223764061927795,0.0
openbmi:subj05,0,val,601,0.8799999952316284,1,1,0.6547185778617859,0.3452814221382141,0.6547185778617859,0.0
openbmi:subj05,0,val,601,0.9399999976158142,1,1,0.6877555251121521,0.3122444748878479,0.6877555251121521,0.0
openbmi:subj05,0,val,601,1.0,1,1,0.7159079313278198,0.2840920686721802,0.7159079313278198,0.0
openbmi:subj05,0,val,602,0.4000000059604645,1,1,0.9126626253128052,0.08733735978603363,0.9126626253128052,0.0
openbmi:subj05,0,val,602,0.46000000834465027,1,1,0.9044537544250488,0.09554623067378998,0.9044537544250488,0.0
openbmi:subj05,0,val,602,0.5199999809265137,1,1,0.8955879807472229,0.10441207885742188,0.8955879807472229,0.0
openbmi:subj05,0,val,602,0.5799999833106995,1,1,0.8912309408187866,0.108768992125988,0.8912309408187866,0.0
openbmi:subj05,0,val,602,0.6399999856948853,1,1,0.8716513514518738,0.12834864854812622,0.8716513514518738,0.0
openbmi:subj05,0,val,602,0.699999988079071,1,1,0.8499492406845093,0.15005077421665192,0.8499492406845093,0.0
openbmi:subj05,0,val,602,0.7599999904632568,1,1,0.8197383284568787,0.18026162683963776,0.8197383284568787,0.0
openbmi:subj05,0,val,602,0.8199999928474426,1,1,0.8566860556602478,0.1433139145374298,0.8566860556602478,0.0
openbmi:subj05,0,val,602,0.8799999952316284,1,1,0.8794927597045898,0.12050726264715195,0.8794927597045898,0.0
openbmi:subj05,0,val,602,0.9399999976158142,1,1,0.8901306986808777,0.10986930876970291,0.8901306986808777,0.0
openbmi:subj05,0,val,602,1.0,1,1,0.894134521484375,0.10586552321910858,0.894134521484375,0.0
openbmi:subj05,0,val,603,0.4000000059604645,1,1,0.6736350059509277,0.32636505365371704,0.6736350059509277,0.0
openbmi:subj05,0,val,603,0.46000000834465027,1,1,0.7582272887229919,0.24177272617816925,0.7582272887229919,0.0
openbmi:subj05,0,val,603,0.5199999809265137,1,1,0.8016051650047302,0.19839483499526978,0.8016051650047302,0.0
openbmi:subj05,0,val,603,0.5799999833106995,1,1,0.856682538986206,0.14331750571727753,0.856682538986206,0.0
openbmi:subj05,0,val,603,0.6399999856948853,1,1,0.813671886920929,0.18632809817790985,0.813671886920929,0.0
openbmi:subj05,0,val,603,0.699999988079071,1,1,0.8125216364860535,0.18747840821743011,0.8125216364860535,0.0
openbmi:subj05,0,val,603,0.7599999904632568,1,1,0.8484205603599548,0.15157948434352875,0.8484205603599548,0.0
openbmi:subj05,0,val,603,0.8199999928474426,1,1,0.8508893251419067,0.14911065995693207,0.8508893251419067,0.0
openbmi:subj05,0,val,603,0.8799999952316284,1,1,0.8370644450187683,0.1629355102777481,0.8370644450187683,0.0
openbmi:subj05,0,val,603,0.9399999976158142,1,1,0.8367888331413269,0.16321119666099548,0.8367888331413269,0.0
openbmi:subj05,0,val,603,1.0,1,1,0.8022889494895935,0.19771111011505127,0.8022889494895935,0.0
openbmi:subj05,0,val,604,0.4000000059604645,1,1,0.7943216562271118,0.20567834377288818,0.7943216562271118,0.0
openbmi:subj05,0,val,604,0.46000000834465027,1,1,0.7426130175590515,0.2573869824409485,0.7426130175590515,0.0
openbmi:subj05,0,val,604,0.5199999809265137,1,1,0.7498401999473572,0.2501598298549652,0.7498401999473572,0.0
openbmi:subj05,0,val,604,0.5799999833106995,1,1,0.7616438865661621,0.23835612833499908,0.7616438865661621,0.0
openbmi:subj05,0,val,604,0.6399999856948853,1,1,0.7564971446990967,0.24350281059741974,0.7564971446990967,0.0
openbmi:subj05,0,val,604,0.699999988079071,1,1,0.7254415154457092,0.27455848455429077,0.7254415154457092,0.0
openbmi:subj05,0,val,604,0.7599999904632568,1,1,0.7758234143257141,0.2241765409708023,0.7758234143257141,0.0
openbmi:subj05,0,val,604,0.8199999928474426,1,1,0.7916674613952637,0.2083325833082199,0.7916674613952637,0.0
openbmi:subj05,0,val,604,0.8799999952316284,1,1,0.81589275598526,0.18410724401474,0.81589275598526,0.0
openbmi:subj05,0,val,604,0.9399999976158142,1,1,0.8336812853813171,0.16631865501403809,0.8336812853813171,0.0
openbmi:subj05,0,val,604,1.0,1,1,0.8114460706710815,0.1885538548231125,0.8114460706710815,0.0
openbmi:subj05,0,val,605,0.4000000059604645,0,1,0.5018073916435242,0.5018073916435242,0.49819260835647583,0.0
openbmi:subj05,0,val,605,0.46000000834465027,1,1,0.5465325117111206,0.4534675180912018,0.5465325117111206,0.0
openbmi:subj05,0,val,605,0.5199999809265137,1,1,0.6176029443740845,0.3823970854282379,0.6176029443740845,0.0
openbmi:subj05,0,val,605,0.5799999833106995,1,1,0.6403286457061768,0.35967135429382324,0.6403286457061768,0.0
openbmi:subj05,0,val,605,0.6399999856948853,1,1,0.6931656002998352,0.3068343997001648,0.6931656002998352,0.0
openbmi:subj05,0,val,605,0.699999988079071,1,1,0.6960169672966003,0.30398309230804443,0.6960169672966003,0.0
openbmi:subj05,0,val,605,0.7599999904632568,1,1,0.7197988033294678,0.2802011966705322,0.7197988033294678,0.0
openbmi:subj05,0,val,605,0.8199999928474426,1,1,0.7496428489685059,0.25035715103149414,0.7496428489685059,0.0
openbmi:subj05,0,val,605,0.8799999952316284,1,1,0.7451212406158447,0.2548787593841553,0.7451212406158447,0.0
openbmi:subj05,0,val,605,0.9399999976158142,1,1,0.7934319972991943,0.20656801760196686,0.7934319972991943,0.0
openbmi:subj05,0,val,605,1.0,1,1,0.7980979681015015,0.20190200209617615,0.7980979681015015,0.0
openbmi:subj05,0,val,606,0.4000000059604645,1,1,0.5767636895179749,0.42323634028434753,0.5767636895179749,0.0
openbmi:subj05,0,val,606,0.46000000834465027,1,1,0.5903431177139282,0.40965691208839417,0.5903431177139282,0.0
openbmi:subj05,0,val,606,0.5199999809265137,1,1,0.5424195528030396,0.45758047699928284,0.5424195528030396,0.0
openbmi:subj05,0,val,606,0.5799999833106995,1,1,0.608013927936554,0.39198604226112366,0.608013927936554,0.0
openbmi:subj05,0,val,606,0.6399999856948853,1,1,0.6030147671699524,0.3969852030277252,0.6030147671699524,0.0
openbmi:subj05,0,val,606,0.699999988079071,1,1,0.6939025521278381,0.30609744787216187,0.6939025521278381,0.0
openbmi:subj05,0,val,606,0.7599999904632568,1,1,0.6783019304275513,0.32169806957244873,0.6783019304275513,0.0
openbmi:subj05,0,val,606,0.8199999928474426,1,1,0.6588584780693054,0.3411415219306946,0.6588584780693054,0.0
openbmi:subj05,0,val,606,0.8799999952316284,1,1,0.6807413101196289,0.3192586302757263,0.6807413101196289,0.0
openbmi:subj05,0,val,606,0.9399999976158142,1,1,0.6638546586036682,0.3361453115940094,0.6638546586036682,0.0
openbmi:subj05,0,val,606,1.0,1,1,0.7036187648773193,0.29638123512268066,0.7036187648773193,0.0
openbmi:subj05,0,val,607,0.4000000059604645,1,1,0.6862652897834778,0.31373465061187744,0.6862652897834778,0.0
openbmi:subj05,0,val,607,0.46000000834465027,1,1,0.640343964099884,0.35965606570243835,0.640343964099884,0.0
openbmi:subj05,0,val,607,0.5199999809265137,1,1,0.7108517289161682,0.2891483008861542,0.7108517289161682,0.0
openbmi:subj05,0,val,607,0.5799999833106995,1,1,0.7045751810073853,0.29542478919029236,0.7045751810073853,0.0
