subject,fold,split,trial_id,t0_sec,pred,y,p_max,p0,p1,p2
openbmi:subj02,2,val,150,0.4000000059604645,2,1,0.4662899374961853,0.29740363359451294,0.23630644381046295,0.4662899374961853
openbmi:subj02,2,val,150,0.46000000834465027,2,1,0.5567486882209778,0.22669771313667297,0.21655365824699402,0.5567486882209778
openbmi:subj02,2,val,150,0.5199999809265137,2,1,0.5034019351005554,0.2366379201412201,0.2599601745605469,0.5034019351005554
openbmi:subj02,2,val,150,0.5799999833106995,2,1,0.4626936912536621,0.2788407802581787,0.2584654986858368,0.4626936912536621
openbmi:subj02,2,val,150,0.6399999856948853,2,1,0.49862566590309143,0.30539220571517944,0.1959821581840515,0.49862566590309143
openbmi:subj02,2,val,150,0.699999988079071,2,1,0.5642486214637756,0.3105921149253845,0.12515924870967865,0.5642486214637756
openbmi:subj02,2,val,150,0.7599999904632568,2,1,0.5556159019470215,0.30105623602867126,0.14332784712314606,0.5556159019470215
openbmi:subj02,2,val,150,0.8199999928474426,2,1,0.544807493686676,0.31268638372421265,0.14250612258911133,0.544807493686676
openbmi:subj02,2,val,150,0.8799999952316284,2,1,0.46645209193229675,0.37485072016716003,0.15869717299938202,0.46645209193229675
openbmi:subj02,2,val,150,0.9399999976158142,2,1,0.41175249218940735,0.40996474027633667,0.17828278243541718,0.41175249218940735
openbmi:subj02,2,val,150,1.0,0,1,0.442649245262146,0.442649245262146,0.23158833384513855,0.32576245069503784
openbmi:subj02,2,val,151,0.4000000059604645,2,2,0.6349075436592102,0.2843763530254364,0.08071611821651459,0.6349075436592102
openbmi:subj02,2,val,151,0.46000000834465027,2,2,0.679949164390564,0.241688072681427,0.0783628597855568,0.679949164390564
openbmi:subj02,2,val,151,0.5199999809265137,2,2,0.7112424969673157,0.20840327441692352,0.08035426586866379,0.7112424969673157
openbmi:subj02,2,val,151,0.5799999833106995,2,2,0.7116995453834534,0.17158649861812592,0.11671403050422668,0.7116995453834534
openbmi:subj02,2,val,151,0.6399999856948853,2,2,0.6833480000495911,0.1598600596189499,0.15679195523262024,0.6833480000495911
openbmi:subj02,2,val,151,0.699999988079071,2,2,0.5927095413208008,0.24974139034748077,0.15754905343055725,0.5927095413208008
openbmi:subj02,2,val,151,0.7599999904632568,2,2,0.5494877696037292,0.26268306374549866,0.1878291666507721,0.5494877696037292
openbmi:subj02,2,val,151,0.8199999928474426,2,2,0.5719459652900696,0.24097174406051636,0.18708230555057526,0.5719459652900696
openbmi:subj02,2,val,151,0.8799999952316284,2,2,0.5641493201255798,0.2581380009651184,0.17771264910697937,0.5641493201255798
openbmi:subj02,2,val,151,0.9399999976158142,2,2,0.5073291063308716,0.2848009765148163,0.20786985754966736,0.5073291063308716
openbmi:subj02,2,val,151,1.0,2,2,0.5226183533668518,0.29764071106910706,0.17974087595939636,0.5226183533668518
openbmi:subj02,2,val,152,0.4000000059604645,2,1,0.7036577463150024,0.20131811499595642,0.09502415359020233,0.7036577463150024
openbmi:subj02,2,val,152,0.46000000834465027,2,1,0.7969908714294434,0.12533318996429443,0.07767590880393982,0.7969908714294434
openbmi:subj02,2,val,152,0.5199999809265137,2,1,0.8140677809715271,0.10910926014184952,0.07682289928197861,0.8140677809715271
openbmi:subj02,2,val,152,0.5799999833106995,2,1,0.8239340782165527,0.11283987015485764,0.0632261112332344,0.8239340782165527
openbmi:subj02,2,val,152,0.6399999856948853,2,1,0.7929204106330872,0.14250485599040985,0.06457479298114777,0.7929204106330872
openbmi:subj02,2,val,152,0.699999988079071,2,1,0.7052467465400696,0.2272232621908188,0.06752999126911163,0.7052467465400696
openbmi:subj02,2,val,152,0.7599999904632568,2,1,0.6933971643447876,0.24017776548862457,0.06642504036426544,0.6933971643447876
openbmi:subj02,2,val,152,0.8199999928474426,2,1,0.6439375877380371,0.2909947633743286,0.0650675892829895,0.6439375877380371
openbmi:subj02,2,val,152,0.8799999952316284,2,1,0.5452309250831604,0.36305320262908936,0.09171591699123383,0.5452309250831604
openbmi:subj02,2,val,152,0.9399999976158142,0,1,0.46588242053985596,0.46588242053985596,0.08816483616828918,0.44595274329185486
openbmi:subj02,2,val,152,1.0,0,1,0.46569588780403137,0.46569588780403137,0.10495075583457947,0.42935335636138916
openbmi:subj02,2,val,153,0.4000000059604645,0,1,0.5396178960800171,0.5396178960800171,0.03515095263719559,0.4252311587333679
openbmi:subj02,2,val,153,0.46000000834465027,2,1,0.4996764361858368,0.4528425335884094,0.04748110845685005,0.4996764361858368
openbmi:subj02,2,val,153,0.5199999809265137,2,1,0.5900349020957947,0.35310330986976624,0.05686177685856819,0.5900349020957947
openbmi:subj02,2,val,153,0.5799999833106995,2,1,0.6310796737670898,0.29552367329597473,0.07339659333229065,0.6310796737670898
openbmi:subj02,2,val,153,0.6399999856948853,2,1,0.5373960733413696,0.36729565262794495,0.09530828148126602,0.5373960733413696
openbmi:subj02,2,val,153,0.699999988079071,2,1,0.4693799316883087,0.4294118583202362,0.10120818763971329,0.4693799316883087
openbmi:subj02,2,val,153,0.7599999904632568,2,1,0.48006340861320496,0.42810049653053284,0.09183609485626221,0.48006340861320496
openbmi:subj02,2,val,153,0.8199999928474426,2,1,0.46433642506599426,0.44437652826309204,0.0912870392203331,0.46433642506599426
openbmi:subj02,2,val,153,0.8799999952316284,2,1,0.454202264547348,0.4461691677570343,0.0996285080909729,0.454202264547348
openbmi:subj02,2,val,153,0.9399999976158142,2,1,0.5311837792396545,0.3607969582080841,0.10801924765110016,0.5311837792396545
openbmi:subj02,2,val,153,1.0,2,1,0.5423385500907898,0.32481297850608826,0.13284848630428314,0.5423385500907898
openbmi:subj02,2,val,154,0.4000000059604645,2,2,0.660629153251648,0.28886643052101135,0.05050448700785637,0.660629153251648
openbmi:subj02,2,val,154,0.46000000834465027,2,2,0.6375358700752258,0.3300218880176544,0.032442282885313034,0.6375358700752258
openbmi:subj02,2,val,154,0.5199999809265137,2,2,0.4955710768699646,0.4766688942909241,0.02776000089943409,0.4955710768699646
openbmi:subj02,2,val,154,0.5799999833106995,2,2,0.49056336283683777,0.4890783727169037,0.02035832405090332,0.49056336283683777
openbmi:subj02,2,val,154,0.6399999856948853,2,2,0.5560991168022156,0.42916181683540344,0.014739084988832474,0.5560991168022156
openbmi:subj02,2,val,154,0.699999988079071,2,2,0.5227718353271484,0.4657291769981384,0.011499038897454739,0.5227718353271484
openbmi:subj02,2,val,154,0.7599999904632568,2,2,0.5393252372741699,0.448263555765152,0.012411156669259071,0.5393252372741699
